,survey_id,recordID,mo,dy,yr,period,plot_id,plot,note1,stake,species,scientificName,locality,JSON,decimalLatitude,decimalLongitude,county,state,country,sex,age,reprod,testes,vagina,pregnant,nipples,lactation,hfl,wgt,tag,note2,ltag,note3,prevrt,prevlet,nestdir,neststk,note4,note5,genus,species
17655,4766cc6f-50d8-4340-bcaa-c18bd1cdab06,14427,4,19,1988,121.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,44.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,21.0,39.0,7030,,0,,0,0.0,,,,,Onychomys,leucogaster
17656,56a87747-cad9-4246-acd5-33eff61c7da4,14437,4,19,1988,121.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,62.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,18.0,12.0,7261,,0,,0,0.0,,,,,Onychomys,leucogaster
17657,a2201287-1a33-4f61-a742-60dc22446623,14440,4,19,1988,121.0,0453e08f-14f0-48c8-b72b-f0e3e57917e6,11,,66.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,38.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17658,8d089640-3f9b-4a6d-bbcf-08d06146a7c7,14506,5,15,1988,122.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,34.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,,7776,,0,,0,0.0,,,,R,Onychomys,leucogaster
17659,b3fc7355-44d9-43d2-aa5c-85a5896184e5,14597,6,12,1988,123.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,23.0,OL,Onychomys leucogaster,,,,,,,,M,,,M,,,,,21.0,37.0,7286,,0,,0,0.0,,,,,Onychomys,leucogaster
17660,aa2054cf-37e1-4a7b-8a22-1e301d407c55,14602,6,12,1988,123.0,0453e08f-14f0-48c8-b72b-f0e3e57917e6,11,,26.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,20.0,35.0,6573,,0,,0,0.0,,,,,Onychomys,leucogaster
17661,2bd799c4-dc86-47f3-bd6f-2d2fd2a76878,14607,6,12,1988,123.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,33.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,22.0,32.0,7030,,0,,0,0.0,,,,,Onychomys,leucogaster
17662,40bc8298-267e-47be-9566-5ace98cce354,14632,6,12,1988,123.0,486c68ed-972c-4baf-beea-f8a72216e580,14,,61.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,20.0,,7204,,0,,0,0.0,,,,,Onychomys,leucogaster
17663,6e3558d7-7542-4f1c-b75f-b897f8a62a3a,14668,7,14,1988,124.0,bd967227-b528-4374-87fc-8769a15c7f58,23,,33.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,P,E,,20.0,34.0,7871,,0,,0,0.0,,,,R,Onychomys,leucogaster
17664,c7409f86-4d6c-4573-84a2-be99e4ac70b2,14719,7,15,1988,124.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,51.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,23.0,37.0,7879,,0,,0,0.0,,,,,Onychomys,leucogaster
17665,30714304-8519-42ae-a9fd-6c9a67c13c71,14725,7,15,1988,124.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,62.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,21.0,30.0,7204,,0,,0,0.0,,,,,Onychomys,leucogaster
17666,c4157d2d-3494-4603-8612-ccca218840e9,14757,8,9,1988,125.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,27.0,OL,Onychomys leucogaster,,,,,,,,F,,,,S,,E,,20.0,35.0,6573,,0,,0,0.0,,,,,Onychomys,leucogaster
17667,bc696b6f-d4a4-46c4-ab2a-98f05a742a2e,14826,8,10,1988,125.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,52.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,P,E,,22.0,45.0,7879,,0,,0,0.0,,,,,Onychomys,leucogaster
17668,022a5389-fd20-41be-af8c-2b07c0ff80a0,14916,9,12,1988,126.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,47.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,36.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17669,7ed6601f-050b-4f35-bc85-b69e79a9484f,14917,9,12,1988,126.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,51.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,28.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17670,53265475-666f-46d9-8550-6efd6c33b9b0,15020,10,9,1988,127.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,75.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,19.0,28.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17671,c81ba2db-1a09-4ced-a61a-2d80141473ae,15029,11,5,1988,128.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,11.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,35.0,7498,,0,,0,0.0,,,,,Onychomys,leucogaster
17672,9f26feee-862f-4854-bd7a-ba245915e182,15043,11,5,1988,128.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,27.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,19.0,24.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17673,5dc8b1db-b19d-4417-ae66-51550d349d3e,15073,11,5,1988,128.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,63.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,20.0,25.0,7497,,0,,0,0.0,,,,,Onychomys,leucogaster
17674,e98fdff3-b757-4900-b37e-48132458923d,15084,11,5,1988,128.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,76.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,30.0,7499,,0,,0,0.0,,,,,Onychomys,leucogaster
17675,3c0c8e2b-16d7-4539-82d6-77903f79fb20,15098,11,6,1988,128.0,b564c1fc-bd87-4525-92ee-8bb36928fc10,3,,16.0,OL,Onychomys leucogaster,,,,,,,,F,,,R,,,,,21.0,35.0,7030,,0,,0,0.0,,,,,Onychomys,leucogaster
17676,b05d2f20-34b1-4797-8681-79cf5016e153,15102,11,6,1988,128.0,486c68ed-972c-4baf-beea-f8a72216e580,14,,23.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,40.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17677,c6ef74cb-82f8-48f2-96bb-7ef5d06868b2,15109,11,6,1988,128.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,31.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,20.0,31.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17678,379730f9-feb0-4345-9f41-1580730fde16,15112,11,6,1988,128.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,33.0,OL,Onychomys leucogaster,,,,,,,,M,,J,,,,,,17.0,21.0,7351,,0,,0,0.0,,,,,Onychomys,leucogaster
17679,4f880821-37d0-412c-b39a-cc6b67cd4ff2,15114,11,6,1988,128.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,36.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,36.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17680,d99448d9-588d-4064-81f7-65e2dfb66f7d,15131,11,6,1988,128.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,53.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,19.0,19.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17681,81e67df9-1715-458b-8cf0-e3faa4d13dd7,15143,11,6,1988,128.0,b564c1fc-bd87-4525-92ee-8bb36928fc10,3,,63.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,20.0,17.0,7479,,0,,0,0.0,,,,,Onychomys,leucogaster
17682,9b6229c2-1d5b-414d-bcd4-df1382a5107e,15146,11,6,1988,128.0,b564c1fc-bd87-4525-92ee-8bb36928fc10,3,,65.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,21.0,17.0,7478,,0,,0,0.0,,,,,Onychomys,leucogaster
17683,844788e7-b1e9-4b93-b29c-29e1994bcc79,15148,11,6,1988,128.0,b564c1fc-bd87-4525-92ee-8bb36928fc10,3,,66.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,20.0,18.0,7477,,0,,0,0.0,,,,,Onychomys,leucogaster
17684,c79e61ea-ac72-4b97-b366-73f991224407,15154,11,6,1988,128.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,71.0,OL,Onychomys leucogaster,,,,,,,,M,,J,,,,,,18.0,20.0,7352,,0,,0,0.0,,,,,Onychomys,leucogaster
17685,44dbddbc-631f-4992-bff5-085786d4479b,15156,11,6,1988,128.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,,72.0,OL,Onychomys leucogaster,,,,,,,,M,,J,,,,,,21.0,20.0,7469,,0,,0,0.0,,,,,Onychomys,leucogaster
17686,bd5c3124-2acd-4cbe-91a3-b841463a50fa,15177,12,13,1988,129.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,26.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,32.0,7499,,0,,0,0.0,,,,,Onychomys,leucogaster
17687,7d45428f-a232-4fd9-95af-2488d16251af,15183,12,13,1988,129.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,36.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,29.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17688,bb1122a8-3e1b-4a9a-8166-3f13a4616228,15188,12,13,1988,129.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,37.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,32.0,7497,,0,,0,0.0,,,,,Onychomys,leucogaster
17689,1bb8903f-5c97-4afa-91c5-7fb0d2884230,15246,12,14,1988,129.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,26.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,19.0,32.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17690,e56618b6-85b5-4bb6-9713-8a6d1c15d0c6,15280,12,14,1988,129.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,53.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,24.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17691,624e9ebf-fc12-4401-99f4-7ec358b0be7d,15289,12,14,1988,129.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,62.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,31.0,7363,,0,,0,0.0,,,,,Onychomys,leucogaster
17692,857222a4-718e-4b7b-be60-7a6f9ad886b1,15296,12,14,1988,129.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,67.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,26.0,7351,,0,,0,0.0,,,,,Onychomys,leucogaster
17693,548585a8-4fbb-4e43-a051-ccc8f750480c,15328,1,10,1989,130.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,27.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,20.0,29.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17694,ff91618d-b394-4d59-b5d4-916b89bc6aaa,15342,1,10,1989,130.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,44.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,34.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17695,82a301de-c874-46cc-bdec-1b030854c7e4,15385,1,11,1989,130.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,12.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,19.0,26.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17696,27f364b0-65a0-4e4e-8317-4ab50f3e0357,15389,1,11,1989,130.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,14.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,42.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17697,58df3c77-ebdf-4069-9510-973d0eb769f3,15405,1,11,1989,130.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,25.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,20.0,29.0,8838,,0,,0,0.0,,,,,Onychomys,leucogaster
17698,7ebeac73-bec4-49e0-bd25-13e20e917487,15414,1,11,1989,130.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,34.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,30.0,7469,,0,,0,0.0,,,,,Onychomys,leucogaster
17699,c440fa71-f514-4586-9f09-7d2f853d8e62,15441,1,11,1989,130.0,486c68ed-972c-4baf-beea-f8a72216e580,14,,52.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,22.0,37.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17700,fdcebc98-9571-4e50-920b-f8a6a088e35b,15450,1,11,1989,130.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,56.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,31.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17701,2a58c24c-f6bb-4593-a857-aa50efa4b350,15454,1,11,1989,130.0,486c68ed-972c-4baf-beea-f8a72216e580,14,,61.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,20.0,34.0,8837,,0,,0,0.0,,,,,Onychomys,leucogaster
17702,94b6a61a-7b1c-459e-9092-10c0d62c60dd,15470,1,11,1989,130.0,0453e08f-14f0-48c8-b72b-f0e3e57917e6,11,,72.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,30.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17703,da263d90-8b47-45e6-950b-db8047be478f,15493,2,4,1989,131.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,15.0,OL,Onychomys leucogaster,,,,,,,,M,,,M,,,,,22.0,41.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17704,c0f44431-3d16-4c7f-8491-d0e045ca956d,15497,2,4,1989,131.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,16.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,27.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17705,ded97400-ec7a-40d9-85b4-8b6f64926801,15521,2,4,1989,131.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,36.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,34.0,7499,,0,,0,0.0,,,,,Onychomys,leucogaster
17706,d65be591-b13c-4b9c-af44-97f9de35f315,15540,2,4,1989,131.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,57.0,OL,Onychomys leucogaster,,,,,,,,M,,,M,,,,,21.0,35.0,7497,,0,,0,0.0,,,,,Onychomys,leucogaster
17707,9c2aa907-978d-4d22-9f33-9bd20ab81f0a,15614,2,5,1989,131.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,41.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,25.0,8634,,8634,,0,0.0,,,TE,R,Onychomys,leucogaster
17708,fe0d65b8-bd57-40f2-b0fe-d9692d08632c,15626,2,5,1989,131.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,45.0,OL,Onychomys leucogaster,,,,,,,,M,,,M,,,,,22.0,31.0,7363,,0,,0,0.0,,,,,Onychomys,leucogaster
17709,657e0afe-5a1d-4d24-9496-db97221854e0,15636,2,5,1989,131.0,0453e08f-14f0-48c8-b72b-f0e3e57917e6,11,,52.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,29.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17710,3632c027-3e9f-4804-95f6-04f7bae99ed5,15648,2,5,1989,131.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,57.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,27.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17711,8d49609a-7406-448f-84c3-ec4598f71b77,15650,2,5,1989,131.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,,61.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,33.0,7469,,0,,0,0.0,,,,,Onychomys,leucogaster
17712,19acdbd3-b752-4144-b57e-18ecbb8732be,15660,2,5,1989,131.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,,66.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,22.0,33.0,8837,,0,,0,0.0,,,,,Onychomys,leucogaster
17713,91f6c974-dc44-41cf-9ee9-9c38762cbf6a,15662,2,5,1989,131.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,67.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,41.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17714,61de11e1-085a-46f4-bec4-22b75a15a6f4,15667,2,5,1989,131.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,71.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,36.0,8635,,0,,0,0.0,,,,R,Onychomys,leucogaster
17715,0141e510-3c3b-4cda-af24-1e945a4bfea8,15669,2,5,1989,131.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,71.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,30.0,7311,,0,,0,0.0,,,,,Onychomys,leucogaster
17716,03abe342-3a81-4b42-945d-6b49fbdeaedb,15670,2,5,1989,131.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,,71.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,21.0,39.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17717,8b00ffb1-0576-481c-a554-c913219cf761,15692,3,12,1989,132.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,36.0,OL,Onychomys leucogaster,,,,,,,,F,,,,S,,,,21.0,31.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17718,0d68bdf9-11c2-45ad-b6ba-d365c5fa5f70,15704,3,12,1989,132.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,47.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,40.0,7497,,0,,0,0.0,,,,,Onychomys,leucogaster
17719,fd03844b-31ae-4b60-ace3-28b94b4c41dd,15733,3,13,1989,132.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,13.0,OL,Onychomys leucogaster,,,,,,,,F,,,,S,,,,22.0,34.0,7499,,0,,0,0.0,,,,,Onychomys,leucogaster
17720,44230fd6-5361-4658-890a-79108259dbf0,15754,3,13,1989,132.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,43.0,OL,Onychomys leucogaster,,,,,,,,F,,,,S,,,,22.0,31.0,8670,,0,,0,0.0,,,,,Onychomys,leucogaster
17721,c3814f25-ce63-4d47-9dc9-a69a62c303a3,15763,3,13,1989,132.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,53.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,30.0,8634,,8634,,0,0.0,,,,,Onychomys,leucogaster
17722,fbf28f90-0058-4149-b7bc-f9a6d2e99598,15778,3,13,1989,132.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,67.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,42.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17723,9b3ca563-dfd2-43a6-985b-40248b0f0e01,15793,3,14,1989,132.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,14.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,34.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17724,1db13e78-0b02-4d14-9864-6c923c68d74f,15840,4,1,1989,133.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,12.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,29.0,8634,,8634,,0,0.0,,,,,Onychomys,leucogaster
17725,9b213c86-7008-4790-850c-c7143e724dee,15849,4,1,1989,133.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,26.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,21.0,35.0,7328,,0,,0,0.0,,,,,Onychomys,leucogaster
17726,883f3f5c-e4fb-40ad-89d1-9578601029a0,15883,4,1,1989,133.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,54.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,21.0,38.0,8670,,0,,0,0.0,,,,,Onychomys,leucogaster
17727,6bdccc93-ed77-4805-ab5a-e79514d3c165,15886,4,1,1989,133.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,57.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,31.0,7363,,0,,0,0.0,,,,,Onychomys,leucogaster
17728,9b0a10b1-2f70-4974-8da7-ab9820479e75,15890,4,1,1989,133.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,62.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,23.0,33.0,7471,,0,,0,0.0,,,,,Onychomys,leucogaster
17729,2e7cbf93-7dae-4457-a1af-44ac5bbc05b4,15897,4,1,1989,133.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,67.0,OL,Onychomys leucogaster,,,,,,,,M,,,R,,,,,20.0,36.0,7483,,0,,0,0.0,,,,,Onychomys,leucogaster
17730,177e63ee-8644-41d0-b3b4-08bf0ffa91bb,15904,4,1,1989,133.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,73.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,36.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17731,ccde0a51-bf43-4c33-b9ea-7d5f1fa9d5af,16010,5,10,1989,134.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,15.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,22.0,38.0,7497,,0,,0,0.0,,,,,Onychomys,leucogaster
17732,192d582a-37e6-4e7c-808d-45a6dc3982a4,16012,5,10,1989,134.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,16.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,30.0,8767,,8767,,0,0.0,,,TE,,Onychomys,leucogaster
17733,7e182ca9-0de9-4456-a66f-ffc9b891861f,16043,5,11,1989,134.0,486c68ed-972c-4baf-beea-f8a72216e580,14,,11.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,39.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17734,7cd7cf34-6807-4ef5-a2ac-610895cfed27,16069,5,11,1989,134.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,44.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,36.0,7363,,0,,0,0.0,,,,,Onychomys,leucogaster
17735,bbd44549-3559-4aa7-a8d9-8c642fa90d15,16176,6,4,1989,135.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,35.0,OL,Onychomys leucogaster,,,,,,,,M,,,R,,,,,21.0,32.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17736,13e24064-cf63-4a62-8d1a-edb51333081a,16195,6,4,1989,135.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,62.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,19.0,19.0,8912,,0,,0,0.0,,,,,Onychomys,leucogaster
17737,e0fd4bef-73c2-45f6-a744-027a9fb6bbba,16207,6,4,1989,135.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,76.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,31.0,8634,,0,,0,0.0,,,,,Onychomys,leucogaster
17738,34ec4745-33c9-4b36-a350-00529316708f,16256,7,3,1989,136.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,64.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,,36.0,7259,,0,,0,0.0,,,,,Onychomys,leucogaster
17739,4d6d2024-8bfd-4cb2-8f67-eb3f9ca137c8,16310,7,4,1989,136.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,61.0,OL,Onychomys leucogaster,,,,,,,,F,Z,,,,,,,,18.0,8912,,0,,0,0.0,,,,,Onychomys,leucogaster
17740,a03b405f-00ab-4c99-b74f-e5a92d0ebe01,16375,7,30,1989,137.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,26.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,21.0,31.0,8912,,0,,0,0.0,,,,,Onychomys,leucogaster
17741,20b1c7bd-9254-41e4-874e-3506c11cf7a8,16418,9,3,1989,138.0,b7eb122e-a7c4-4982-97a0-fa67e45e6faf,1,,15.0,OL,Onychomys leucogaster,,,,,,,,M,,,S,,,,,22.0,29.0,8579,,0,,0,0.0,,,,,Onychomys,leucogaster
17742,76831e85-a7e0-4d5f-9182-340b871e24d9,16484,9,4,1989,138.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,74.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,20.0,27.0,8559,,0,,0,0.0,,,,,Onychomys,leucogaster
17743,ff9af384-8c9c-432f-abb5-abbba32e959d,16508,10,7,1989,139.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,41.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,P,E,,21.0,36.0,8912,,0,,0,0.0,,,,,Onychomys,leucogaster
17744,1e4f12bc-4cc5-496a-a252-9a7f7494f107,16675,11,5,1989,140.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,31.0,OL,Onychomys leucogaster,,,,,,,,M,,J,,,,,,20.0,20.0,1088,,0,,0,0.0,,,,,Onychomys,leucogaster
17745,10f2aba7-c3e0-4f72-91f4-e7a315b0499d,16677,11,5,1989,140.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,32.0,OL,Onychomys leucogaster,,,,,,,,F,,,,,,E,,20.0,33.0,8912,,0,,0,0.0,,,,,Onychomys,leucogaster
17746,1a201ebc-f3c5-4c1c-80b4-f3e5198469b2,16681,11,5,1989,140.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,34.0,OL,Onychomys leucogaster,,,,,,,,M,,J,,,,,,20.0,20.0,1087,,0,,0,0.0,,,,,Onychomys,leucogaster
17747,8f1b6830-d631-486a-bbf8-f2ac25deca59,16687,11,5,1989,140.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,42.0,OL,Onychomys leucogaster,,,,,,,,F,,J,,,,,,19.0,19.0,1028,,0,,0,0.0,,,,,Onychomys,leucogaster
17748,174a7879-d910-45ce-b14b-7a4c947ac3bd,16721,11,5,1989,140.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,71.0,OL,Onychomys leucogaster,,,,,,,,M,Z,,,,,,,21.0,33.0,8559,,0,,0,0.0,,,,,Onychomys,leucogaster
